"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","444","userCanCreateAccountTest()","","Sat Feb 14 08:20:57 UTC 2026","broken","Sat Feb 14 08:20:58 UTC 2026","","Iteration_1.ui.CreateAccountTest","Iteration_1.ui.CreateAccountTest","userCanCreateAccountTest"
"","3945","userCreateDeposit()","","Sat Feb 14 08:20:52 UTC 2026","broken","Sat Feb 14 08:20:56 UTC 2026","","Iteration_2.ui.CreateUserDepositTest","Iteration_2.ui.CreateUserDepositTest","userCreateDeposit"
"","1","changeNameWithCorrectData()","","Sat Feb 14 08:20:52 UTC 2026","skipped","Sat Feb 14 08:20:52 UTC 2026","","Iteration_2.ui.ChangeNameProfileTest","Iteration_2.ui.ChangeNameProfileTest","changeNameWithCorrectData"
"","3944","transferWIthCorrectValue()","","Sat Feb 14 08:20:52 UTC 2026","broken","Sat Feb 14 08:20:56 UTC 2026","","Iteration_2.ui.CreateUserTransferTest","Iteration_2.ui.CreateUserTransferTest","transferWIthCorrectValue"
"","17","adminCanNotCreateWithInvalidDataTest()","","Sat Feb 14 08:20:57 UTC 2026","broken","Sat Feb 14 08:20:57 UTC 2026","","Iteration_1.ui.CreateUserTest","Iteration_1.ui.CreateUserTest","adminCanNotCreateWithInvalidDataTest"
"","4312","userCanCreateAccountTest()","","Sat Feb 14 08:20:52 UTC 2026","passed","Sat Feb 14 08:20:56 UTC 2026","","Iteration_1.api.CreateAccountTest","Iteration_1.api.CreateAccountTest","userCanCreateAccountTest"
"","128","adminCanLoginWithCorrectDataTest()","","Sat Feb 14 08:20:57 UTC 2026","broken","Sat Feb 14 08:20:57 UTC 2026","","Iteration_1.ui.LoginUserTest","Iteration_1.ui.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","523","userCanLoginWithCorrectDataTest()","","Sat Feb 14 08:20:57 UTC 2026","broken","Sat Feb 14 08:20:57 UTC 2026","","Iteration_1.ui.LoginUserTest","Iteration_1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","0","testTransferWithFraudCheck()","","Sat Feb 14 08:20:57 UTC 2026","skipped","Sat Feb 14 08:20:57 UTC 2026","","Iteration_1.api.TransferWithFraudCheckTest","Iteration_1.api.TransferWithFraudCheckTest","testTransferWithFraudCheck"
"","476","adminCanCreateUserWithCorrectData()","","Sat Feb 14 08:20:58 UTC 2026","passed","Sat Feb 14 08:20:58 UTC 2026","","Iteration_1.api.CreateUserTest","Iteration_1.api.CreateUserTest","adminCanCreateUserWithCorrectData"
"","0","changeNameWithIncorrectData()","","Sat Feb 14 08:20:52 UTC 2026","skipped","Sat Feb 14 08:20:52 UTC 2026","","Iteration_2.ui.ChangeNameProfileTest","Iteration_2.ui.ChangeNameProfileTest","changeNameWithIncorrectData"
"","4233","transferWithInvalidData(Long, Long, Double, String) [3] User1ID=6, User2ID=7, amount=10000.1, errorValue=Transfer amount cannot exceed 10000","","Sat Feb 14 08:20:57 UTC 2026","passed","Sat Feb 14 08:21:01 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","transferWithInvalidData"
"","1630","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [1] username=  , password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots, Username cannot be blank, Username must be between 3 and 15 characters]","","Sat Feb 14 08:20:56 UTC 2026","passed","Sat Feb 14 08:20:58 UTC 2026","","Iteration_1.api.CreateUserTest","Iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","2584","transferWithInvalidData(Long, Long, Double, String) [2] User1ID=6, User2ID=7, amount=0.0, errorValue=Invalid transfer: insufficient funds or invalid accounts","","Sat Feb 14 08:21:01 UTC 2026","passed","Sat Feb 14 08:21:04 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","transferWithInvalidData"
"","1336","transferToNonExistAcc()","","Sat Feb 14 08:20:56 UTC 2026","broken","Sat Feb 14 08:20:57 UTC 2026","","Iteration_2.ui.CreateUserTransferTest","Iteration_2.ui.CreateUserTransferTest","transferToNonExistAcc"
"","4512","transferWithBalanceLessTransferSumm()","","Sat Feb 14 08:20:58 UTC 2026","passed","Sat Feb 14 08:21:03 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","transferWithBalanceLessTransferSumm"
"","4565","tranfserValidSumm()","","Sat Feb 14 08:20:58 UTC 2026","passed","Sat Feb 14 08:21:03 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","tranfserValidSumm"
"","0","transferWithInvalidData(Double, String)","","Sat Feb 14 08:20:57 UTC 2026","skipped","Sat Feb 14 08:20:57 UTC 2026","","Iteration_1.api.TransferWithFraudCheckTest","Iteration_1.api.TransferWithFraudCheckTest","transferWithInvalidData"
"","6793","depositWithInvalidData(double, String) [2] balance=0.0, errorValue=Invalid account or amount","","Sat Feb 14 08:20:52 UTC 2026","passed","Sat Feb 14 08:20:59 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","depositWithInvalidData"
"","3614","depositToForeignAcc()","","Sat Feb 14 08:20:59 UTC 2026","passed","Sat Feb 14 08:21:03 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","depositToForeignAcc"
"","375","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Sat Feb 14 08:20:58 UTC 2026","passed","Sat Feb 14 08:20:58 UTC 2026","","Iteration_1.api.CreateUserTest","Iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","0","UpdateCustomerProfile()","","Sat Feb 14 08:20:56 UTC 2026","skipped","Sat Feb 14 08:20:56 UTC 2026","","Iteration_2.api.ChangeNameProfileTest","Iteration_2.api.ChangeNameProfileTest","UpdateCustomerProfile"
"","0","UpdateCustomerProfileNameWithInvalidData(String)","","Sat Feb 14 08:20:56 UTC 2026","skipped","Sat Feb 14 08:20:56 UTC 2026","","Iteration_2.api.ChangeNameProfileTest","Iteration_2.api.ChangeNameProfileTest","UpdateCustomerProfileNameWithInvalidData"
