"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","586","userCanLoginWithCorrectDataTest()","","Sat Feb 14 08:27:49 UTC 2026","broken","Sat Feb 14 08:27:50 UTC 2026","","Iteration_1.ui.LoginUserTest","Iteration_1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","338","getAllUsersAsList()","","Sat Feb 14 08:27:49 UTC 2026","passed","Sat Feb 14 08:27:49 UTC 2026","","Iteration_2.api.GetAllUsersTest","Iteration_2.api.GetAllUsersTest","getAllUsersAsList"
"","0","UpdateCustomerProfileNameWithInvalidData(String)","","Sat Feb 14 08:27:49 UTC 2026","skipped","Sat Feb 14 08:27:49 UTC 2026","","Iteration_2.api.ChangeNameProfileTest","Iteration_2.api.ChangeNameProfileTest","UpdateCustomerProfileNameWithInvalidData"
"","618","userCanGenerateAuthTokenTest()","","Sat Feb 14 08:27:50 UTC 2026","passed","Sat Feb 14 08:27:51 UTC 2026","","Iteration_1.api.LoginUserTest","Iteration_1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","0","testTransferWithFraudCheck()","","Sat Feb 14 08:27:50 UTC 2026","skipped","Sat Feb 14 08:27:50 UTC 2026","","Iteration_1.api.TransferWithFraudCheckTest","Iteration_1.api.TransferWithFraudCheckTest","testTransferWithFraudCheck"
"","3059","transferWithInvalidData(Long, Long, Double, String) [2] User1ID=6, User2ID=7, amount=0.0, errorValue=Invalid transfer: insufficient funds or invalid accounts","","Sat Feb 14 08:27:53 UTC 2026","passed","Sat Feb 14 08:27:56 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","transferWithInvalidData"
"","66","adminCanNotCreateWithInvalidDataTest()","","Sat Feb 14 08:27:50 UTC 2026","broken","Sat Feb 14 08:27:50 UTC 2026","","Iteration_1.ui.CreateUserTest","Iteration_1.ui.CreateUserTest","adminCanNotCreateWithInvalidDataTest"
"","4547","tranfserValidSumm()","","Sat Feb 14 08:27:52 UTC 2026","passed","Sat Feb 14 08:27:56 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","tranfserValidSumm"
"","270","adminCanGenerateAuthTokenTest()","","Sat Feb 14 08:27:50 UTC 2026","passed","Sat Feb 14 08:27:50 UTC 2026","","Iteration_1.api.LoginUserTest","Iteration_1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","45","adminCanCreateUserTest()","","Sat Feb 14 08:27:49 UTC 2026","broken","Sat Feb 14 08:27:49 UTC 2026","","Iteration_1.ui.CreateUserTest","Iteration_1.ui.CreateUserTest","adminCanCreateUserTest"
"","3382","depositToForeignAcc()","","Sat Feb 14 08:27:52 UTC 2026","passed","Sat Feb 14 08:27:56 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","depositToForeignAcc"
"","3487","transferWIthCorrectValue()","","Sat Feb 14 08:27:45 UTC 2026","broken","Sat Feb 14 08:27:48 UTC 2026","","Iteration_2.ui.CreateUserTransferTest","Iteration_2.ui.CreateUserTransferTest","transferWIthCorrectValue"
"","2265","transferWithInvalidData(Long, Long, Double, String) [1] User1ID=6, User2ID=7, amount=-0.1, errorValue=Invalid transfer: insufficient funds or invalid accounts","","Sat Feb 14 08:27:55 UTC 2026","passed","Sat Feb 14 08:27:57 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","transferWithInvalidData"
