"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","362","userCanCreateAccountTest()","","Fri Feb 13 20:13:45 UTC 2026","broken","Fri Feb 13 20:13:46 UTC 2026","","Iteration_1.ui.CreateAccountTest","Iteration_1.ui.CreateAccountTest","userCanCreateAccountTest"
"","319","getAllUsersAsList()","","Fri Feb 13 20:13:44 UTC 2026","passed","Fri Feb 13 20:13:45 UTC 2026","","Iteration_2.api.GetAllUsersTest","Iteration_2.api.GetAllUsersTest","getAllUsersAsList"
"","3935","transferWithBalanceLessTransferSumm()","","Fri Feb 13 20:13:46 UTC 2026","passed","Fri Feb 13 20:13:50 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","transferWithBalanceLessTransferSumm"
"","2293","depositWithInvalidData(double, String) [3] balance=5000.1, errorValue=Deposit amount exceeds the 5000 limit","","Fri Feb 13 20:13:47 UTC 2026","passed","Fri Feb 13 20:13:49 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","depositWithInvalidData"
"","53","adminCanCreateUserTest()","","Fri Feb 13 20:13:45 UTC 2026","broken","Fri Feb 13 20:13:45 UTC 2026","","Iteration_1.ui.CreateUserTest","Iteration_1.ui.CreateUserTest","adminCanCreateUserTest"
"","942","transferToNonExistAcc()","","Fri Feb 13 20:13:44 UTC 2026","broken","Fri Feb 13 20:13:45 UTC 2026","","Iteration_2.ui.CreateUserTransferTest","Iteration_2.ui.CreateUserTransferTest","transferToNonExistAcc"
"","1762","depositWithInvalidData(double, String) [1] balance=-0.1, errorValue=Invalid account or amount","","Fri Feb 13 20:13:49 UTC 2026","passed","Fri Feb 13 20:13:50 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","depositWithInvalidData"
"","2893","UsersDepositCorrectSum()","","Fri Feb 13 20:13:44 UTC 2026","passed","Fri Feb 13 20:13:47 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","UsersDepositCorrectSum"
"","3546","transferWIthCorrectValue()","","Fri Feb 13 20:13:41 UTC 2026","broken","Fri Feb 13 20:13:44 UTC 2026","","Iteration_2.ui.CreateUserTransferTest","Iteration_2.ui.CreateUserTransferTest","transferWIthCorrectValue"
"","5761","depositWithInvalidData(double, String) [2] balance=0.0, errorValue=Invalid account or amount","","Fri Feb 13 20:13:41 UTC 2026","passed","Fri Feb 13 20:13:47 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","depositWithInvalidData"
"","1698","transferWithInvalidData(Long, Long, Double, String) [1] User1ID=6, User2ID=7, amount=-0.1, errorValue=Invalid transfer: insufficient funds or invalid accounts","","Fri Feb 13 20:13:50 UTC 2026","passed","Fri Feb 13 20:13:52 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","transferWithInvalidData"
"","3962","userCanCreateAccountTest()","","Fri Feb 13 20:13:41 UTC 2026","passed","Fri Feb 13 20:13:45 UTC 2026","","Iteration_1.api.CreateAccountTest","Iteration_1.api.CreateAccountTest","userCanCreateAccountTest"
"","2415","transferWithInvalidData(Long, Long, Double, String) [2] User1ID=6, User2ID=7, amount=0.0, errorValue=Invalid transfer: insufficient funds or invalid accounts","","Fri Feb 13 20:13:49 UTC 2026","passed","Fri Feb 13 20:13:51 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","transferWithInvalidData"
"","304","depositInvalidValue()","","Fri Feb 13 20:13:44 UTC 2026","broken","Fri Feb 13 20:13:44 UTC 2026","","Iteration_2.ui.CreateUserDepositTest","Iteration_2.ui.CreateUserDepositTest","depositInvalidValue"
"","598","userCanLoginWithCorrectDataTest()","","Fri Feb 13 20:13:45 UTC 2026","broken","Fri Feb 13 20:13:45 UTC 2026","","Iteration_1.ui.LoginUserTest","Iteration_1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","0","UpdateCustomerProfileNameWithInvalidData(String)","","Fri Feb 13 20:13:44 UTC 2026","skipped","Fri Feb 13 20:13:44 UTC 2026","","Iteration_2.api.ChangeNameProfileTest","Iteration_2.api.ChangeNameProfileTest","UpdateCustomerProfileNameWithInvalidData"
"","163","adminCanGenerateAuthTokenTest()","","Fri Feb 13 20:13:46 UTC 2026","passed","Fri Feb 13 20:13:46 UTC 2026","","Iteration_1.api.LoginUserTest","Iteration_1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","0","testTransferWithFraudCheck()","","Fri Feb 13 20:13:46 UTC 2026","skipped","Fri Feb 13 20:13:46 UTC 2026","","Iteration_1.api.TransferWithFraudCheckTest","Iteration_1.api.TransferWithFraudCheckTest","testTransferWithFraudCheck"
"","45","adminCanNotCreateWithInvalidDataTest()","","Fri Feb 13 20:13:45 UTC 2026","broken","Fri Feb 13 20:13:45 UTC 2026","","Iteration_1.ui.CreateUserTest","Iteration_1.ui.CreateUserTest","adminCanNotCreateWithInvalidDataTest"
"","808","userCanGenerateAuthTokenTest()","","Fri Feb 13 20:13:46 UTC 2026","passed","Fri Feb 13 20:13:47 UTC 2026","","Iteration_1.api.LoginUserTest","Iteration_1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","3546","userCreateDeposit()","","Fri Feb 13 20:13:41 UTC 2026","broken","Fri Feb 13 20:13:44 UTC 2026","","Iteration_2.ui.CreateUserDepositTest","Iteration_2.ui.CreateUserDepositTest","userCreateDeposit"
"","3273","depositToForeignAcc()","","Fri Feb 13 20:13:47 UTC 2026","passed","Fri Feb 13 20:13:51 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","depositToForeignAcc"
"","295","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Fri Feb 13 20:13:46 UTC 2026","passed","Fri Feb 13 20:13:47 UTC 2026","","Iteration_1.api.CreateUserTest","Iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
