"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","changeNameWithIncorrectData()","","Fri Feb 13 20:30:53 UTC 2026","skipped","Fri Feb 13 20:30:53 UTC 2026","","Iteration_2.ui.ChangeNameProfileTest","Iteration_2.ui.ChangeNameProfileTest","changeNameWithIncorrectData"
"","0","testTransferWithFraudCheck()","","Fri Feb 13 20:30:58 UTC 2026","skipped","Fri Feb 13 20:30:58 UTC 2026","","Iteration_1.api.TransferWithFraudCheckTest","Iteration_1.api.TransferWithFraudCheckTest","testTransferWithFraudCheck"
"","4172","tranfserValidSumm()","","Fri Feb 13 20:30:59 UTC 2026","passed","Fri Feb 13 20:31:04 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","tranfserValidSumm"
"","74","adminCanNotCreateWithInvalidDataTest()","","Fri Feb 13 20:30:57 UTC 2026","broken","Fri Feb 13 20:30:57 UTC 2026","","Iteration_1.ui.CreateUserTest","Iteration_1.ui.CreateUserTest","adminCanNotCreateWithInvalidDataTest"
"","215","adminCanLoginWithCorrectDataTest()","","Fri Feb 13 20:30:57 UTC 2026","broken","Fri Feb 13 20:30:57 UTC 2026","","Iteration_1.ui.LoginUserTest","Iteration_1.ui.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","1973","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [1] username=  , password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots, Username cannot be blank, Username must be between 3 and 15 characters]","","Fri Feb 13 20:30:57 UTC 2026","passed","Fri Feb 13 20:30:59 UTC 2026","","Iteration_1.api.CreateUserTest","Iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","3590","transferWithBalanceLessTransferSumm()","","Fri Feb 13 20:30:59 UTC 2026","passed","Fri Feb 13 20:31:02 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","transferWithBalanceLessTransferSumm"
"","62","adminCanCreateUserTest()","","Fri Feb 13 20:30:57 UTC 2026","broken","Fri Feb 13 20:30:57 UTC 2026","","Iteration_1.ui.CreateUserTest","Iteration_1.ui.CreateUserTest","adminCanCreateUserTest"
"","2186","transferWithInvalidData(Long, Long, Double, String) [1] User1ID=6, User2ID=7, amount=-0.1, errorValue=Invalid transfer: insufficient funds or invalid accounts","","Fri Feb 13 20:31:02 UTC 2026","passed","Fri Feb 13 20:31:04 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","transferWithInvalidData"
"","371","getAllUsersAsList()","","Fri Feb 13 20:30:57 UTC 2026","passed","Fri Feb 13 20:30:57 UTC 2026","","Iteration_2.api.GetAllUsersTest","Iteration_2.api.GetAllUsersTest","getAllUsersAsList"
"","577","userCanGenerateAuthTokenTest()","","Fri Feb 13 20:30:58 UTC 2026","passed","Fri Feb 13 20:30:59 UTC 2026","","Iteration_1.api.LoginUserTest","Iteration_1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","394","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Fri Feb 13 20:30:59 UTC 2026","passed","Fri Feb 13 20:30:59 UTC 2026","","Iteration_1.api.CreateUserTest","Iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","1492","depositToIncorrectAcc()","","Fri Feb 13 20:30:58 UTC 2026","passed","Fri Feb 13 20:31:00 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","depositToIncorrectAcc"
"","3429","userCreateDeposit()","","Fri Feb 13 20:30:53 UTC 2026","broken","Fri Feb 13 20:30:56 UTC 2026","","Iteration_2.ui.CreateUserDepositTest","Iteration_2.ui.CreateUserDepositTest","userCreateDeposit"
"","3909","transferWithInvalidData(Long, Long, Double, String) [3] User1ID=6, User2ID=7, amount=10000.1, errorValue=Transfer amount cannot exceed 10000","","Fri Feb 13 20:30:58 UTC 2026","passed","Fri Feb 13 20:31:02 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","transferWithInvalidData"
"","2401","depositWithInvalidData(double, String) [3] balance=5000.1, errorValue=Deposit amount exceeds the 5000 limit","","Fri Feb 13 20:31:00 UTC 2026","passed","Fri Feb 13 20:31:02 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","depositWithInvalidData"
"","6518","depositWithInvalidData(double, String) [2] balance=0.0, errorValue=Invalid account or amount","","Fri Feb 13 20:30:53 UTC 2026","passed","Fri Feb 13 20:31:00 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","depositWithInvalidData"
"","407","adminCanCreateUserWithCorrectData()","","Fri Feb 13 20:30:58 UTC 2026","passed","Fri Feb 13 20:30:58 UTC 2026","","Iteration_1.api.CreateUserTest","Iteration_1.api.CreateUserTest","adminCanCreateUserWithCorrectData"
"","189","adminCanGenerateAuthTokenTest()","","Fri Feb 13 20:30:58 UTC 2026","passed","Fri Feb 13 20:30:58 UTC 2026","","Iteration_1.api.LoginUserTest","Iteration_1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","758","transferToNonExistAcc()","","Fri Feb 13 20:30:56 UTC 2026","broken","Fri Feb 13 20:30:57 UTC 2026","","Iteration_2.ui.CreateUserTransferTest","Iteration_2.ui.CreateUserTransferTest","transferToNonExistAcc"
"","581","depositInvalidValue()","","Fri Feb 13 20:30:56 UTC 2026","broken","Fri Feb 13 20:30:57 UTC 2026","","Iteration_2.ui.CreateUserDepositTest","Iteration_2.ui.CreateUserDepositTest","depositInvalidValue"
"","641","userCanLoginWithCorrectDataTest()","","Fri Feb 13 20:30:57 UTC 2026","broken","Fri Feb 13 20:30:58 UTC 2026","","Iteration_1.ui.LoginUserTest","Iteration_1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","3594","UsersDepositCorrectSum()","","Fri Feb 13 20:30:57 UTC 2026","passed","Fri Feb 13 20:31:00 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","UsersDepositCorrectSum"
