"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3915","userCreateDeposit()","","Sat Feb 14 07:48:59 UTC 2026","broken","Sat Feb 14 07:49:03 UTC 2026","","Iteration_2.ui.CreateUserDepositTest","Iteration_2.ui.CreateUserDepositTest","userCreateDeposit"
"","264","adminCanGenerateAuthTokenTest()","","Sat Feb 14 07:49:05 UTC 2026","passed","Sat Feb 14 07:49:05 UTC 2026","","Iteration_1.api.LoginUserTest","Iteration_1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","420","userCanCreateAccountTest()","","Sat Feb 14 07:49:04 UTC 2026","broken","Sat Feb 14 07:49:05 UTC 2026","","Iteration_1.ui.CreateAccountTest","Iteration_1.ui.CreateAccountTest","userCanCreateAccountTest"
"","0","changeNameWithIncorrectData()","","Sat Feb 14 07:48:59 UTC 2026","skipped","Sat Feb 14 07:48:59 UTC 2026","","Iteration_2.ui.ChangeNameProfileTest","Iteration_2.ui.ChangeNameProfileTest","changeNameWithIncorrectData"
"","213","adminCanLoginWithCorrectDataTest()","","Sat Feb 14 07:49:04 UTC 2026","broken","Sat Feb 14 07:49:04 UTC 2026","","Iteration_1.ui.LoginUserTest","Iteration_1.ui.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","6715","depositWithInvalidData(double, String) [2] balance=0.0, errorValue=Invalid account or amount","","Sat Feb 14 07:48:59 UTC 2026","passed","Sat Feb 14 07:49:06 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","depositWithInvalidData"
"","3681","transferWithBalanceLessTransferSumm()","","Sat Feb 14 07:49:05 UTC 2026","passed","Sat Feb 14 07:49:08 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","transferWithBalanceLessTransferSumm"
"","2317","depositWithInvalidData(double, String) [3] balance=5000.1, errorValue=Deposit amount exceeds the 5000 limit","","Sat Feb 14 07:49:06 UTC 2026","passed","Sat Feb 14 07:49:08 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","depositWithInvalidData"
"","0","changeNameWithCorrectData()","","Sat Feb 14 07:48:59 UTC 2026","skipped","Sat Feb 14 07:48:59 UTC 2026","","Iteration_2.ui.ChangeNameProfileTest","Iteration_2.ui.ChangeNameProfileTest","changeNameWithCorrectData"
"","605","userCanGenerateAuthTokenTest()","","Sat Feb 14 07:49:05 UTC 2026","passed","Sat Feb 14 07:49:05 UTC 2026","","Iteration_1.api.LoginUserTest","Iteration_1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","0","UpdateCustomerProfile()","","Sat Feb 14 07:49:03 UTC 2026","skipped","Sat Feb 14 07:49:03 UTC 2026","","Iteration_2.api.ChangeNameProfileTest","Iteration_2.api.ChangeNameProfileTest","UpdateCustomerProfile"
"","861","getAllUsersAsList()","","Sat Feb 14 07:49:03 UTC 2026","passed","Sat Feb 14 07:49:04 UTC 2026","","Iteration_2.api.GetAllUsersTest","Iteration_2.api.GetAllUsersTest","getAllUsersAsList"
"","2200","depositWithInvalidData(double, String) [1] balance=-0.1, errorValue=Invalid account or amount","","Sat Feb 14 07:49:07 UTC 2026","passed","Sat Feb 14 07:49:09 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","depositWithInvalidData"
"","1592","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [1] username=  , password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots, Username cannot be blank, Username must be between 3 and 15 characters]","","Sat Feb 14 07:49:03 UTC 2026","passed","Sat Feb 14 07:49:04 UTC 2026","","Iteration_1.api.CreateUserTest","Iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","1685","depositToIncorrectAcc()","","Sat Feb 14 07:49:05 UTC 2026","passed","Sat Feb 14 07:49:07 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","depositToIncorrectAcc"
"","0","transferWithInvalidData(Double, String)","","Sat Feb 14 07:49:05 UTC 2026","skipped","Sat Feb 14 07:49:05 UTC 2026","","Iteration_1.api.TransferWithFraudCheckTest","Iteration_1.api.TransferWithFraudCheckTest","transferWithInvalidData"
"","50","adminCanNotCreateWithInvalidDataTest()","","Sat Feb 14 07:49:04 UTC 2026","broken","Sat Feb 14 07:49:04 UTC 2026","","Iteration_1.ui.CreateUserTest","Iteration_1.ui.CreateUserTest","adminCanNotCreateWithInvalidDataTest"
