"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","changeNameWithCorrectData()","","Sat Feb 14 09:51:39 UTC 2026","skipped","Sat Feb 14 09:51:39 UTC 2026","","Iteration_2.ui.ChangeNameProfileTest","Iteration_2.ui.ChangeNameProfileTest","changeNameWithCorrectData"
"","4126","userCanCreateAccountTest()","","Sat Feb 14 09:51:39 UTC 2026","passed","Sat Feb 14 09:51:43 UTC 2026","","Iteration_1.api.CreateAccountTest","Iteration_1.api.CreateAccountTest","userCanCreateAccountTest"
"","2312","UsersDepositCorrectSum()","","Sat Feb 14 09:51:45 UTC 2026","passed","Sat Feb 14 09:51:47 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","UsersDepositCorrectSum"
"","0","transferWithInvalidData(Double, String)","","Sat Feb 14 09:51:44 UTC 2026","skipped","Sat Feb 14 09:51:44 UTC 2026","","Iteration_1.api.TransferWithFraudCheckTest","Iteration_1.api.TransferWithFraudCheckTest","transferWithInvalidData"
"","34","adminCanNotCreateWithInvalidDataTest()","","Sat Feb 14 09:51:44 UTC 2026","broken","Sat Feb 14 09:51:44 UTC 2026","","Iteration_1.ui.CreateUserTest","Iteration_1.ui.CreateUserTest","adminCanNotCreateWithInvalidDataTest"
"","6494","depositWithInvalidData(double, String) [2] balance=0.0, errorValue=Invalid account or amount","","Sat Feb 14 09:51:39 UTC 2026","passed","Sat Feb 14 09:51:45 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","depositWithInvalidData"
"","4262","tranfserValidSumm()","","Sat Feb 14 09:51:45 UTC 2026","passed","Sat Feb 14 09:51:49 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","tranfserValidSumm"
"","646","depositInvalidValue()","","Sat Feb 14 09:51:42 UTC 2026","broken","Sat Feb 14 09:51:43 UTC 2026","","Iteration_2.ui.CreateUserDepositTest","Iteration_2.ui.CreateUserDepositTest","depositInvalidValue"
"","0","testTransferWithFraudCheck()","","Sat Feb 14 09:51:44 UTC 2026","skipped","Sat Feb 14 09:51:44 UTC 2026","","Iteration_1.api.TransferWithFraudCheckTest","Iteration_1.api.TransferWithFraudCheckTest","testTransferWithFraudCheck"
"","3133","transferWithInvalidData(Long, Long, Double, String) [2] User1ID=6, User2ID=7, amount=0.0, errorValue=Invalid transfer: insufficient funds or invalid accounts","","Sat Feb 14 09:51:47 UTC 2026","passed","Sat Feb 14 09:51:50 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","transferWithInvalidData"
"","3427","transferWithInvalidData(Long, Long, Double, String) [3] User1ID=6, User2ID=7, amount=10000.1, errorValue=Transfer amount cannot exceed 10000","","Sat Feb 14 09:51:43 UTC 2026","passed","Sat Feb 14 09:51:47 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","transferWithInvalidData"
"","165","adminCanLoginWithCorrectDataTest()","","Sat Feb 14 09:51:43 UTC 2026","broken","Sat Feb 14 09:51:43 UTC 2026","","Iteration_1.ui.LoginUserTest","Iteration_1.ui.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","406","userCanLoginWithCorrectDataTest()","","Sat Feb 14 09:51:43 UTC 2026","broken","Sat Feb 14 09:51:44 UTC 2026","","Iteration_1.ui.LoginUserTest","Iteration_1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","420","getAllUsersAsList()","","Sat Feb 14 09:51:43 UTC 2026","passed","Sat Feb 14 09:51:43 UTC 2026","","Iteration_2.api.GetAllUsersTest","Iteration_2.api.GetAllUsersTest","getAllUsersAsList"
"","615","userCanGenerateAuthTokenTest()","","Sat Feb 14 09:51:44 UTC 2026","passed","Sat Feb 14 09:51:45 UTC 2026","","Iteration_1.api.LoginUserTest","Iteration_1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","0","UpdateCustomerProfile()","","Sat Feb 14 09:51:43 UTC 2026","skipped","Sat Feb 14 09:51:43 UTC 2026","","Iteration_2.api.ChangeNameProfileTest","Iteration_2.api.ChangeNameProfileTest","UpdateCustomerProfile"
"","436","adminCanCreateUserWithCorrectData()","","Sat Feb 14 09:51:44 UTC 2026","passed","Sat Feb 14 09:51:44 UTC 2026","","Iteration_1.api.CreateUserTest","Iteration_1.api.CreateUserTest","adminCanCreateUserWithCorrectData"
"","2005","depositWithInvalidData(double, String) [1] balance=-0.1, errorValue=Invalid account or amount","","Sat Feb 14 09:51:48 UTC 2026","passed","Sat Feb 14 09:51:50 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","depositWithInvalidData"
"","330","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Sat Feb 14 09:51:44 UTC 2026","passed","Sat Feb 14 09:51:45 UTC 2026","","Iteration_1.api.CreateUserTest","Iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","62","adminCanCreateUserTest()","","Sat Feb 14 09:51:43 UTC 2026","broken","Sat Feb 14 09:51:44 UTC 2026","","Iteration_1.ui.CreateUserTest","Iteration_1.ui.CreateUserTest","adminCanCreateUserTest"
"","195","adminCanGenerateAuthTokenTest()","","Sat Feb 14 09:51:44 UTC 2026","passed","Sat Feb 14 09:51:44 UTC 2026","","Iteration_1.api.LoginUserTest","Iteration_1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","3399","userCreateDeposit()","","Sat Feb 14 09:51:39 UTC 2026","broken","Sat Feb 14 09:51:42 UTC 2026","","Iteration_2.ui.CreateUserDepositTest","Iteration_2.ui.CreateUserDepositTest","userCreateDeposit"
"","436","userCanCreateAccountTest()","","Sat Feb 14 09:51:44 UTC 2026","broken","Sat Feb 14 09:51:44 UTC 2026","","Iteration_1.ui.CreateAccountTest","Iteration_1.ui.CreateAccountTest","userCanCreateAccountTest"
