"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","413","getAllUsersAsList()","","Sat Feb 14 11:20:57 UTC 2026","passed","Sat Feb 14 11:20:57 UTC 2026","","Iteration_2.api.GetAllUsersTest","Iteration_2.api.GetAllUsersTest","getAllUsersAsList"
"","131","adminCanCreateUserTest()","","Sat Feb 14 11:20:57 UTC 2026","broken","Sat Feb 14 11:20:57 UTC 2026","","Iteration_1.ui.CreateUserTest","Iteration_1.ui.CreateUserTest","adminCanCreateUserTest"
"","2487","depositWithInvalidData(double, String) [1] balance=-0.1, errorValue=Invalid account or amount","","Sat Feb 14 11:21:02 UTC 2026","passed","Sat Feb 14 11:21:04 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","depositWithInvalidData"
"","663","userCanLoginWithCorrectDataTest()","","Sat Feb 14 11:20:57 UTC 2026","broken","Sat Feb 14 11:20:58 UTC 2026","","Iteration_1.ui.LoginUserTest","Iteration_1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","2326","transferWithInvalidData(Long, Long, Double, String) [3] User1ID=6, User2ID=8, amount=10000.1, errorValue=Transfer amount cannot exceed 10000","","Sat Feb 14 11:21:03 UTC 2026","passed","Sat Feb 14 11:21:06 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","transferWithInvalidData"
"","1217","userCanGenerateAuthTokenTest()","","Sat Feb 14 11:20:58 UTC 2026","passed","Sat Feb 14 11:20:59 UTC 2026","","Iteration_1.api.LoginUserTest","Iteration_1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","6587","depositWithInvalidData(double, String) [2] balance=0.0, errorValue=Invalid account or amount","","Sat Feb 14 11:20:54 UTC 2026","passed","Sat Feb 14 11:21:00 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","depositWithInvalidData"
"","1180","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Sat Feb 14 11:20:58 UTC 2026","passed","Sat Feb 14 11:20:59 UTC 2026","","Iteration_1.api.CreateUserTest","Iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","5676","tranfserValidSumm()","","Sat Feb 14 11:20:59 UTC 2026","passed","Sat Feb 14 11:21:04 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","tranfserValidSumm"
"","0","transferWithInvalidData(Double, String)","","Sat Feb 14 11:20:57 UTC 2026","skipped","Sat Feb 14 11:20:57 UTC 2026","","Iteration_1.api.TransferWithFraudCheckTest","Iteration_1.api.TransferWithFraudCheckTest","transferWithInvalidData"
