"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23","userCanLoginWithCorrectDataTest()","","Fri Feb 13 20:20:26 UTC 2026","broken","Fri Feb 13 20:20:26 UTC 2026","","Iteration_1.ui.LoginUserTest","Iteration_1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","51","userCanGenerateAuthTokenTest()","","Fri Feb 13 20:20:26 UTC 2026","broken","Fri Feb 13 20:20:26 UTC 2026","","Iteration_1.api.LoginUserTest","Iteration_1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","1786","transferWIthCorrectValue()","","Fri Feb 13 20:20:24 UTC 2026","broken","Fri Feb 13 20:20:26 UTC 2026","","Iteration_2.ui.CreateUserTransferTest","Iteration_2.ui.CreateUserTransferTest","transferWIthCorrectValue"
"","66","adminCanGenerateAuthTokenTest()","","Fri Feb 13 20:20:26 UTC 2026","broken","Fri Feb 13 20:20:26 UTC 2026","","Iteration_1.api.LoginUserTest","Iteration_1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","0","changeNameWithIncorrectData()","","Fri Feb 13 20:20:24 UTC 2026","skipped","Fri Feb 13 20:20:24 UTC 2026","","Iteration_2.ui.ChangeNameProfileTest","Iteration_2.ui.ChangeNameProfileTest","changeNameWithIncorrectData"
"","62","userCanCreateAccountTest()","","Fri Feb 13 20:20:26 UTC 2026","broken","Fri Feb 13 20:20:26 UTC 2026","","Iteration_1.ui.CreateAccountTest","Iteration_1.ui.CreateAccountTest","userCanCreateAccountTest"
"","62","adminCanCreateUserWithCorrectData()","","Fri Feb 13 20:20:26 UTC 2026","broken","Fri Feb 13 20:20:26 UTC 2026","","Iteration_1.api.CreateUserTest","Iteration_1.api.CreateUserTest","adminCanCreateUserWithCorrectData"
"","0","testTransferWithFraudCheck()","","Fri Feb 13 20:20:26 UTC 2026","skipped","Fri Feb 13 20:20:26 UTC 2026","","Iteration_1.api.TransferWithFraudCheckTest","Iteration_1.api.TransferWithFraudCheckTest","testTransferWithFraudCheck"
"","445","adminCanCreateUserTest()","","Fri Feb 13 20:20:26 UTC 2026","broken","Fri Feb 13 20:20:27 UTC 2026","","Iteration_1.ui.CreateUserTest","Iteration_1.ui.CreateUserTest","adminCanCreateUserTest"
"","94","tranfserValidSumm()","","Fri Feb 13 20:20:26 UTC 2026","broken","Fri Feb 13 20:20:26 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","tranfserValidSumm"
"","7","changeNameWithCorrectData()","","Fri Feb 13 20:20:24 UTC 2026","skipped","Fri Feb 13 20:20:24 UTC 2026","","Iteration_2.ui.ChangeNameProfileTest","Iteration_2.ui.ChangeNameProfileTest","changeNameWithCorrectData"
"","259","adminCanNotCreateWithInvalidDataTest()","","Fri Feb 13 20:20:26 UTC 2026","broken","Fri Feb 13 20:20:27 UTC 2026","","Iteration_1.ui.CreateUserTest","Iteration_1.ui.CreateUserTest","adminCanNotCreateWithInvalidDataTest"
"","62","depositToForeignAcc()","","Fri Feb 13 20:20:26 UTC 2026","broken","Fri Feb 13 20:20:26 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","depositToForeignAcc"
"","42","UsersDepositCorrectSum()","","Fri Feb 13 20:20:26 UTC 2026","broken","Fri Feb 13 20:20:26 UTC 2026","","Iteration_2.api.CreateUsersDepositTest","Iteration_2.api.CreateUsersDepositTest","UsersDepositCorrectSum"
"","512","adminCanLoginWithCorrectDataTest()","","Fri Feb 13 20:20:26 UTC 2026","broken","Fri Feb 13 20:20:27 UTC 2026","","Iteration_1.ui.LoginUserTest","Iteration_1.ui.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","0","transferWithInvalidData(Double, String)","","Fri Feb 13 20:20:26 UTC 2026","skipped","Fri Feb 13 20:20:26 UTC 2026","","Iteration_1.api.TransferWithFraudCheckTest","Iteration_1.api.TransferWithFraudCheckTest","transferWithInvalidData"
"","0","transferWithInvalidData(Long, Long, Double, String)","","Fri Feb 13 20:20:26 UTC 2026","broken","Fri Feb 13 20:20:26 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","transferWithInvalidData"
"","78","depositInvalidValue()","","Fri Feb 13 20:20:26 UTC 2026","broken","Fri Feb 13 20:20:26 UTC 2026","","Iteration_2.ui.CreateUserDepositTest","Iteration_2.ui.CreateUserDepositTest","depositInvalidValue"
"","87","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Fri Feb 13 20:20:26 UTC 2026","broken","Fri Feb 13 20:20:26 UTC 2026","","Iteration_1.api.CreateUserTest","Iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","77","transferWithBalanceLessTransferSumm()","","Fri Feb 13 20:20:26 UTC 2026","broken","Fri Feb 13 20:20:26 UTC 2026","","Iteration_2.api.CreateUserTransfersTest","Iteration_2.api.CreateUserTransfersTest","transferWithBalanceLessTransferSumm"
